Entity,Code,Year,Mismanaged plastic waste (tonnes),Coastal population,Total population (Gapminder)
Bhutan,BTN,1973,,,337370.0
Bhutan,BTN,1974,,,350365.0
Bhutan,BTN,1975,,,363603.0
Bhutan,BTN,1976,,,377068.0
Bhutan,BTN,1977,,,390732.0
Bhutan,BTN,1978,,,404375.0
Bhutan,BTN,1979,,,417734.0
Bhutan,BTN,1980,,,430633.0
Bhutan,BTN,1981,,,442648.0
Bhutan,BTN,1982,,,453793.0
Bhutan,BTN,1983,,,464831.0
Bhutan,BTN,1984,,,476846.0
Bhutan,BTN,1985,,,490438.0
Bhutan,BTN,1986,,,506423.0
Bhutan,BTN,1987,,,524133.0
Bhutan,BTN,1988,,,540918.0
Bhutan,BTN,1989,,,553157.0
Bhutan,BTN,1990,,,558500.0
Bhutan,BTN,1991,,,555747.0
Bhutan,BTN,1992,,,546356.0
Bhutan,BTN,1993,,,533895.0
Bhutan,BTN,1994,,,523417.0
Bhutan,BTN,1995,,,518584.0
Bhutan,BTN,1996,,,520529.0
Bhutan,BTN,1997,,,528222.0
Bhutan,BTN,1998,,,540507.0
Bhutan,BTN,1999,,,555377.0
Bhutan,BTN,2000,,,571262.0
Bhutan,BTN,2001,,,588050.0
Bhutan,BTN,2002,,,606024.0
Bhutan,BTN,2003,,,624431.0
Bhutan,BTN,2004,,,642400.0
Bhutan,BTN,2005,,,659293.0
Bhutan,BTN,2006,,,674681.0
Bhutan,BTN,2007,,,688581.0
Bhutan,BTN,2008,,,701363.0
Bhutan,BTN,2009,,,713665.0
Bhutan,BTN,2010,,,725940.0
Bhutan,BTN,2011,,,738267.0
Bhutan,BTN,2012,,,750443.0
Bhutan,BTN,2013,,,762313.0
Bolivia,BOL,1800,,,1100000.0
Bolivia,BOL,1820,,,1100000.0
Bolivia,BOL,1850,,,1374000.0
Bolivia,BOL,1870,,,1495000.0
Bolivia,BOL,1900,,,1696000.0
Bolivia,BOL,1901,,,1710000.0
Bolivia,BOL,1902,,,1723000.0
Bolivia,BOL,1903,,,1737000.0
Bolivia,BOL,1904,,,1751000.0
Bolivia,BOL,1905,,,1765000.0
Bolivia,BOL,1906,,,1779000.0
Bolivia,BOL,1907,,,1793000.0
Bolivia,BOL,1908,,,1808000.0
Bolivia,BOL,1909,,,1822000.0
Bolivia,BOL,1910,,,1837000.0
Bolivia,BOL,1911,,,1851000.0
Bolivia,BOL,1912,,,1866000.0
Bolivia,BOL,1913,,,1881000.0
Bolivia,BOL,1914,,,1915000.0
Bolivia,BOL,1915,,,1951000.0
Bolivia,BOL,1916,,,1986000.0
Bolivia,BOL,1917,,,2023000.0
Bolivia,BOL,1918,,,2060000.0
Bolivia,BOL,1919,,,2098000.0
Bolivia,BOL,1920,,,2136000.0
Bolivia,BOL,1921,,,2161000.0
Bolivia,BOL,1922,,,2186000.0
Bolivia,BOL,1923,,,2212000.0
Bolivia,BOL,1924,,,2237000.0
Bolivia,BOL,1925,,,2263000.0
Bolivia,BOL,1926,,,2289000.0
Bolivia,BOL,1927,,,2316000.0
Bolivia,BOL,1928,,,2343000.0
Bolivia,BOL,1929,,,2370000.0
Bolivia,BOL,1930,,,2397000.0
Bolivia,BOL,1931,,,2425000.0
Bolivia,BOL,1932,,,2453000.0
Bolivia,BOL,1933,,,2482000.0
Bolivia,BOL,1934,,,2511000.0
Bolivia,BOL,1935,,,2540000.0
Bolivia,BOL,1936,,,2569000.0
Bolivia,BOL,1937,,,2599000.0
Bolivia,BOL,1938,,,2629000.0
Bolivia,BOL,1939,,,2659000.0
Bolivia,BOL,1940,,,2690000.0
Bolivia,BOL,1941,,,2721000.0
Bolivia,BOL,1942,,,2753000.0
Bolivia,BOL,1943,,,2785000.0
Bolivia,BOL,1944,,,2817000.0
Bolivia,BOL,1945,,,2850000.0
Bolivia,BOL,1946,,,2883000.0
Bolivia,BOL,1947,,,2916000.0
Bolivia,BOL,1948,,,2950000.0
Bolivia,BOL,1949,,,2984000.0
Bolivia,BOL,1950,,,2713630.0
Bolivia,BOL,1951,,,2767960.0
Bolivia,BOL,1952,,,2824538.0
Bolivia,BOL,1953,,,2883362.0
Bolivia,BOL,1954,,,2944416.0
Bolivia,BOL,1955,,,3007667.0
Bolivia,BOL,1956,,,3073070.0
Bolivia,BOL,1957,,,3140563.0
Bolivia,BOL,1958,,,3210075.0
Bolivia,BOL,1959,,,3281534.0
Bolivia,BOL,1960,,,3354895.0
Bolivia,BOL,1961,,,3430160.0
Bolivia,BOL,1962,,,3507408.0
Bolivia,BOL,1963,,,3586804.0
Bolivia,BOL,1964,,,3668568.0
Bolivia,BOL,1965,,,3752892.0
Bolivia,BOL,1966,,,3839751.0
Bolivia,BOL,1967,,,3929192.0
Bolivia,BOL,1968,,,4021551.0
Bolivia,BOL,1969,,,4117259.0
Bolivia,BOL,1970,,,4216572.0
Bolivia,BOL,1971,,,4319564.0
Bolivia,BOL,1972,,,4426012.0
Bolivia,BOL,1973,,,4535500.0
Bolivia,BOL,1974,,,4647442.0
Bolivia,BOL,1975,,,4761344.0
Bolivia,BOL,1976,,,4877275.0
Bolivia,BOL,1977,,,4995172.0
Bolivia,BOL,1978,,,5114274.0
Bolivia,BOL,1979,,,5233624.0
Bolivia,BOL,1980,,,5352649.0
Bolivia,BOL,1981,,,5471025.0
Bolivia,BOL,1982,,,5589245.0
Bolivia,BOL,1983,,,5708585.0
Bolivia,BOL,1984,,,5830816.0
Bolivia,BOL,1985,,,5957291.0
Bolivia,BOL,1986,,,6088253.0
Bolivia,BOL,1987,,,6223523.0
Bolivia,BOL,1988,,,6363470.0
Bolivia,BOL,1989,,,6508417.0
Bolivia,BOL,1990,,,6658462.0
Bolivia,BOL,1991,,,6813834.0
Bolivia,BOL,1992,,,6974168.0
Bolivia,BOL,1993,,,7138204.0
Bolivia,BOL,1994,,,7304230.0
Bolivia,BOL,1995,,,7470925.0
Bolivia,BOL,1996,,,7637622.0
Bolivia,BOL,1997,,,7804333.0
Bolivia,BOL,1998,,,7971237.0
Bolivia,BOL,1999,,,8138802.0
Bolivia,BOL,2000,,,8307248.0
Bolivia,BOL,2001,,,8476709.0
Bolivia,BOL,2002,,,8646659.0
Bolivia,BOL,2003,,,8815911.0
Bolivia,BOL,2004,,,8982917.0
Bolivia,BOL,2005,,,9146655.0
Bolivia,BOL,2006,,,9306660.0
Bolivia,BOL,2007,,,9463497.0
Bolivia,BOL,2008,,,9618466.0
Bolivia,BOL,2009,,,9773441.0
Bolivia,BOL,2010,,,9929849.0
Bolivia,BOL,2011,,,10088108.0
Bolivia,BOL,2012,,,10248042.0
Bolivia,BOL,2013,,,10409761.0
Bosnia and Herzegovina,BIH,1800,,,851806.0
Bosnia and Herzegovina,BIH,1820,,,851806.0
Bosnia and Herzegovina,BIH,1950,,,2661293.0
Bosnia and Herzegovina,BIH,1951,,,2720515.0
Bosnia and Herzegovina,BIH,1952,,,2779107.0
Bosnia and Herzegovina,BIH,1953,,,2836208.0
Bosnia and Herzegovina,BIH,1954,,,2891241.0
Bosnia and Herzegovina,BIH,1955,,,2943905.0
Bosnia and Herzegovina,BIH,1956,,,2994194.0
Bosnia and Herzegovina,BIH,1957,,,3042383.0
Bosnia and Herzegovina,BIH,1958,,,3088980.0
Bosnia and Herzegovina,BIH,1959,,,3134654.0
Bosnia and Herzegovina,BIH,1960,,,3180020.0
Bosnia and Herzegovina,BIH,1961,,,3225391.0
Bosnia and Herzegovina,BIH,1962,,,3270585.0
Bosnia and Herzegovina,BIH,1963,,,3314827.0
Bosnia and Herzegovina,BIH,1964,,,3357005.0
Bosnia and Herzegovina,BIH,1965,,,3396402.0
Bosnia and Herzegovina,BIH,1966,,,3432671.0
Bosnia and Herzegovina,BIH,1967,,,3466307.0
Bosnia and Herzegovina,BIH,1968,,,3498470.0
Bosnia and Herzegovina,BIH,1969,,,3530780.0
Bosnia and Herzegovina,BIH,1970,,,3564389.0
Bosnia and Herzegovina,BIH,1971,,,3599885.0
Bosnia and Herzegovina,BIH,1972,,,3636930.0
Bosnia and Herzegovina,BIH,1973,,,3674638.0
Bosnia and Herzegovina,BIH,1974,,,3711662.0
Bosnia and Herzegovina,BIH,1975,,,3747109.0
Bosnia and Herzegovina,BIH,1976,,,3780559.0
Bosnia and Herzegovina,BIH,1977,,,3812557.0
Bosnia and Herzegovina,BIH,1978,,,3844329.0
Bosnia and Herzegovina,BIH,1979,,,3877598.0
Bosnia and Herzegovina,BIH,1980,,,3913536.0
Bosnia and Herzegovina,BIH,1981,,,3949509.0
Bosnia and Herzegovina,BIH,1982,,,3984259.0
Bosnia and Herzegovina,BIH,1983,,,4021590.0
Bosnia and Herzegovina,BIH,1984,,,4066739.0
Bosnia and Herzegovina,BIH,1985,,,4121595.0
Bosnia and Herzegovina,BIH,1986,,,4194370.0
Bosnia and Herzegovina,BIH,1987,,,4279632.0
Bosnia and Herzegovina,BIH,1988,,,4349682.0
Bosnia and Herzegovina,BIH,1989,,,4367069.0
Bosnia and Herzegovina,BIH,1990,,,4308197.0
Bosnia and Herzegovina,BIH,1991,,,4157485.0
Bosnia and Herzegovina,BIH,1992,,,3931372.0
Bosnia and Herzegovina,BIH,1993,,,3677379.0
Bosnia and Herzegovina,BIH,1994,,,3462032.0
Bosnia and Herzegovina,BIH,1995,,,3332098.0
Bosnia and Herzegovina,BIH,1996,,,3305672.0
Bosnia and Herzegovina,BIH,1997,,,3365616.0
Bosnia and Herzegovina,BIH,1998,,,3480285.0
Bosnia and Herzegovina,BIH,1999,,,3601438.0
Bosnia and Herzegovina,BIH,2000,,,3693698.0
Bosnia and Herzegovina,BIH,2001,,,3748370.0
Bosnia and Herzegovina,BIH,2002,,,3775883.0
Bosnia and Herzegovina,BIH,2003,,,3782717.0
Bosnia and Herzegovina,BIH,2004,,,3781358.0
Bosnia and Herzegovina,BIH,2005,,,3781001.0
Bosnia and Herzegovina,BIH,2006,,,3781588.0
Bosnia and Herzegovina,BIH,2007,,,3779034.0
Bosnia and Herzegovina,BIH,2008,,,3774164.0
Bosnia and Herzegovina,BIH,2009,,,3767683.0
Bosnia and Herzegovina,BIH,2010,12955.0,585582.0,3760149.0
Bosnia and Herzegovina,BIH,2011,,,3752228.0
Bosnia and Herzegovina,BIH,2012,,,3744235.0
Bosnia and Herzegovina,BIH,2013,,,3735880.0
Botswana,BWA,1800,,,121000.0
Botswana,BWA,1904,,,121000.0
Botswana,BWA,1911,,,125000.0
Botswana,BWA,1921,,,153000.0
Botswana,BWA,1936,,,266000.0
Botswana,BWA,1946,,,296000.0
Botswana,BWA,1950,,,412533.0
Botswana,BWA,1951,,,425268.0
Botswana,BWA,1952,,,437177.0
Botswana,BWA,1953,,,448428.0
Botswana,BWA,1954,,,459195.0
Botswana,BWA,1955,,,469656.0
Botswana,BWA,1956,,,479998.0
Botswana,BWA,1957,,,490411.0
Botswana,BWA,1958,,,501090.0
Botswana,BWA,1959,,,512228.0
Botswana,BWA,1960,,,523997.0
Botswana,BWA,1961,,,536540.0
Botswana,BWA,1962,,,549953.0
Botswana,BWA,1963,,,564277.0
Botswana,BWA,1964,,,579518.0
Botswana,BWA,1965,,,595697.0
Botswana,BWA,1966,,,612903.0
Botswana,BWA,1967,,,631226.0
Botswana,BWA,1968,,,650676.0
Botswana,BWA,1969,,,671247.0
Botswana,BWA,1970,,,692959.0
Botswana,BWA,1971,,,715745.0
Botswana,BWA,1972,,,739683.0
Botswana,BWA,1973,,,765101.0
Botswana,BWA,1974,,,792432.0
Botswana,BWA,1975,,,821942.0
Botswana,BWA,1976,,,853774.0
Botswana,BWA,1977,,,887716.0
Botswana,BWA,1978,,,923234.0
Botswana,BWA,1979,,,959584.0
Botswana,BWA,1980,,,996211.0
Botswana,BWA,1981,,,1032889.0
Botswana,BWA,1982,,,1069707.0
Botswana,BWA,1983,,,1106802.0
Botswana,BWA,1984,,,1144442.0
Botswana,BWA,1985,,,1182803.0
Botswana,BWA,1986,,,1221790.0
Botswana,BWA,1987,,,1261235.0
Botswana,BWA,1988,,,1301146.0
Botswana,BWA,1989,,,1341540.0
Botswana,BWA,1990,,,1382371.0
Botswana,BWA,1991,,,1423570.0
Botswana,BWA,1992,,,1464924.0
Botswana,BWA,1993,,,1506037.0
Botswana,BWA,1994,,,1546414.0
Botswana,BWA,1995,,,1585637.0
Botswana,BWA,1996,,,1623704.0
Botswana,BWA,1997,,,1660538.0
Botswana,BWA,1998,,,1695587.0
Botswana,BWA,1999,,,1728179.0
Botswana,BWA,2000,,,1757925.0
Botswana,BWA,2001,,,1784449.0
Botswana,BWA,2002,,,1808103.0
Botswana,BWA,2003,,,1830127.0
Botswana,BWA,2004,,,1852243.0
Botswana,BWA,2005,,,1875673.0
Botswana,BWA,2006,,,1900905.0
Botswana,BWA,2007,,,1927540.0
Botswana,BWA,2008,,,1954822.0
Botswana,BWA,2009,,,1981576.0
Botswana,BWA,2010,,,2006945.0
Botswana,BWA,2011,,,2030738.0
Botswana,BWA,2012,,,2053237.0
Botswana,BWA,2013,,,2074616.0
Brazil,BRA,1700,,,1250000.0
Brazil,BRA,1800,,,3639636.0
Brazil,BRA,1820,,,4507000.0
Brazil,BRA,1850,,,7234000.0
Brazil,BRA,1870,,,9797000.0
Brazil,BRA,1871,,,9980000.0
Brazil,BRA,1872,,,10167000.0
Brazil,BRA,1873,,,10358000.0
Brazil,BRA,1874,,,10552000.0
Brazil,BRA,1875,,,10749000.0
Brazil,BRA,1876,,,10951000.0
Brazil,BRA,1877,,,11156000.0
Brazil,BRA,1878,,,11365000.0
Brazil,BRA,1879,,,11578000.0
Brazil,BRA,1880,,,11794000.0
Brazil,BRA,1881,,,12015000.0
Brazil,BRA,1882,,,12240000.0
Brazil,BRA,1883,,,12470000.0
Brazil,BRA,1884,,,12703000.0
Brazil,BRA,1885,,,12941000.0
Brazil,BRA,1886,,,13183000.0
Brazil,BRA,1887,,,13430000.0
Brazil,BRA,1888,,,13682000.0
Brazil,BRA,1889,,,13938000.0
Brazil,BRA,1890,,,14199000.0
Brazil,BRA,1891,,,14539000.0
Brazil,BRA,1892,,,14886000.0
Brazil,BRA,1893,,,15242000.0
Brazil,BRA,1894,,,15607000.0
Brazil,BRA,1895,,,15980000.0
Brazil,BRA,1896,,,16362000.0
Brazil,BRA,1897,,,16753000.0
Brazil,BRA,1898,,,17154000.0
Brazil,BRA,1899,,,17564000.0
Brazil,BRA,1900,,,17984000.0
Brazil,BRA,1901,,,18392000.0
Brazil,BRA,1902,,,18782000.0
Brazil,BRA,1903,,,19180000.0
Brazil,BRA,1904,,,19587000.0
Brazil,BRA,1905,,,20003000.0
Brazil,BRA,1906,,,20427000.0
Brazil,BRA,1907,,,20860000.0
Brazil,BRA,1908,,,21303000.0
Brazil,BRA,1909,,,21754000.0
Brazil,BRA,1910,,,22216000.0
Brazil,BRA,1911,,,22687000.0
Brazil,BRA,1912,,,23168000.0
Brazil,BRA,1913,,,23660000.0
Brazil,BRA,1914,,,24161000.0
Brazil,BRA,1915,,,24674000.0
Brazil,BRA,1916,,,25197000.0
Brazil,BRA,1917,,,25732000.0
Brazil,BRA,1918,,,26277000.0
Brazil,BRA,1919,,,26835000.0
Brazil,BRA,1920,,,27404000.0
Brazil,BRA,1921,,,27969000.0
Brazil,BRA,1922,,,28542000.0
Brazil,BRA,1923,,,29126000.0
Brazil,BRA,1924,,,29723000.0
Brazil,BRA,1925,,,30332000.0
Brazil,BRA,1926,,,30953000.0
Brazil,BRA,1927,,,31587000.0
Brazil,BRA,1928,,,32234000.0
Brazil,BRA,1929,,,32894000.0
Brazil,BRA,1930,,,33568000.0
Brazil,BRA,1931,,,34256000.0
Brazil,BRA,1932,,,34957000.0
Brazil,BRA,1933,,,35673000.0
Brazil,BRA,1934,,,36404000.0
Brazil,BRA,1935,,,37150000.0
Brazil,BRA,1936,,,37911000.0
Brazil,BRA,1937,,,38687000.0
Brazil,BRA,1938,,,39480000.0
Brazil,BRA,1939,,,40289000.0
Brazil,BRA,1940,,,41114000.0
Brazil,BRA,1941,,,42069000.0
Brazil,BRA,1942,,,43069000.0
Brazil,BRA,1943,,,44093000.0
Brazil,BRA,1944,,,45141000.0
Brazil,BRA,1945,,,46215000.0
Brazil,BRA,1946,,,47313000.0
Brazil,BRA,1947,,,48438000.0
Brazil,BRA,1948,,,49590000.0
Brazil,BRA,1949,,,50769000.0
Brazil,BRA,1950,,,53974725.0
Brazil,BRA,1951,,,55669001.0
Brazil,BRA,1952,,,57422674.0
Brazil,BRA,1953,,,59215974.0
Brazil,BRA,1954,,,61036582.0
Brazil,BRA,1955,,,62879616.0
Brazil,BRA,1956,,,64748101.0
Brazil,BRA,1957,,,66652501.0
Brazil,BRA,1958,,,68609363.0
Brazil,BRA,1959,,,70639029.0
Brazil,BRA,1960,,,72758801.0
Brazil,BRA,1961,,,74975656.0
Brazil,BRA,1962,,,77279855.0
Brazil,BRA,1963,,,79642214.0
Brazil,BRA,1964,,,82021855.0
Brazil,BRA,1965,,,84388983.0
Brazil,BRA,1966,,,86735163.0
Brazil,BRA,1967,,,89068235.0
Brazil,BRA,1968,,,91394916.0
Brazil,BRA,1969,,,93727990.0
Brazil,BRA,1970,,,96078304.0
Brazil,BRA,1971,,,98445131.0
Brazil,BRA,1972,,,100828667.0
Brazil,BRA,1973,,,103242395.0
Brazil,BRA,1974,,,105703409.0
Brazil,BRA,1975,,,108224080.0
Brazil,BRA,1976,,,110804816.0
Brazil,BRA,1977,,,113442106.0
Brazil,BRA,1978,,,116138507.0
Brazil,BRA,1979,,,118895875.0
Brazil,BRA,1980,,,121711864.0
Brazil,BRA,1981,,,124588432.0
Brazil,BRA,1982,,,127514673.0
Brazil,BRA,1983,,,130459023.0
Brazil,BRA,1984,,,133380123.0
Brazil,BRA,1985,,,136246764.0
Brazil,BRA,1986,,,139049440.0
Brazil,BRA,1987,,,141791325.0
Brazil,BRA,1988,,,144470377.0
Brazil,BRA,1989,,,147088677.0
Brazil,BRA,1990,,,149650206.0
Brazil,BRA,1991,,,152146887.0
Brazil,BRA,1992,,,154582103.0
Brazil,BRA,1993,,,156985824.0
Brazil,BRA,1994,,,159398558.0
Brazil,BRA,1995,,,161848162.0
Brazil,BRA,1996,,,164342524.0
Brazil,BRA,1997,,,166869168.0
Brazil,BRA,1998,,,169409713.0
Brazil,BRA,1999,,,171936271.0
Brazil,BRA,2000,,,174425387.0
Brazil,BRA,2001,,,176877135.0
Brazil,BRA,2002,,,179289227.0
Brazil,BRA,2003,,,181633074.0
Brazil,BRA,2004,,,183873377.0
Brazil,BRA,2005,,,185986964.0
Brazil,BRA,2006,,,187958211.0
Brazil,BRA,2007,,,189798070.0
Brazil,BRA,2008,,,191543237.0
Brazil,BRA,2009,,,193246610.0
Brazil,BRA,2010,471404.0,74696771.0,194946470.0
Brazil,BRA,2011,,,196655014.0
Brazil,BRA,2012,,,198360943.0
Brazil,BRA,2013,,,200050487.0
British Virgin Islands,VGB,1800,,,6700.0
British Virgin Islands,VGB,1841,,,6700.0
British Virgin Islands,VGB,1871,,,6700.0
British Virgin Islands,VGB,1881,,,5300.0
British Virgin Islands,VGB,1891,,,4600.0
British Virgin Islands,VGB,1901,,,4900.0
British Virgin Islands,VGB,1911,,,5600.0
British Virgin Islands,VGB,1921,,,5100.0
British Virgin Islands,VGB,1946,,,6500.0
British Virgin Islands,VGB,1950,,,7441.0
British Virgin Islands,VGB,1951,,,7501.0
British Virgin Islands,VGB,1952,,,7548.0
British Virgin Islands,VGB,1953,,,7586.0
British Virgin Islands,VGB,1954,,,7623.0
British Virgin Islands,VGB,1955,,,7661.0
British Virgin Islands,VGB,1956,,,7706.0
British Virgin Islands,VGB,1957,,,7759.0
British Virgin Islands,VGB,1958,,,7828.0
British Virgin Islands,VGB,1959,,,7911.0
British Virgin Islands,VGB,1960,,,8015.0
British Virgin Islands,VGB,1961,,,8139.0
British Virgin Islands,VGB,1962,,,8283.0
British Virgin Islands,VGB,1963,,,8444.0
British Virgin Islands,VGB,1964,,,8621.0
British Virgin Islands,VGB,1965,,,8808.0
British Virgin Islands,VGB,1966,,,9007.0
British Virgin Islands,VGB,1967,,,9216.0
British Virgin Islands,VGB,1968,,,9426.0
British Virgin Islands,VGB,1969,,,9626.0
British Virgin Islands,VGB,1970,,,9810.0
British Virgin Islands,VGB,1971,,,9978.0
British Virgin Islands,VGB,1972,,,10134.0
British Virgin Islands,VGB,1973,,,10272.0
British Virgin Islands,VGB,1974,,,10389.0
British Virgin Islands,VGB,1975,,,10484.0
British Virgin Islands,VGB,1976,,,10552.0
British Virgin Islands,VGB,1977,,,10604.0
British Virgin Islands,VGB,1978,,,10671.0
British Virgin Islands,VGB,1979,,,10798.0
British Virgin Islands,VGB,1980,,,11013.0
British Virgin Islands,VGB,1981,,,11326.0
British Virgin Islands,VGB,1982,,,11727.0
British Virgin Islands,VGB,1983,,,12205.0
British Virgin Islands,VGB,1984,,,12743.0
British Virgin Islands,VGB,1985,,,13324.0
British Virgin Islands,VGB,1986,,,13951.0
British Virgin Islands,VGB,1987,,,14618.0
British Virgin Islands,VGB,1988,,,15290.0
British Virgin Islands,VGB,1989,,,15926.0
British Virgin Islands,VGB,1990,,,16491.0
British Virgin Islands,VGB,1991,,,16970.0
British Virgin Islands,VGB,1992,,,17371.0
British Virgin Islands,VGB,1993,,,17724.0
British Virgin Islands,VGB,1994,,,18070.0
British Virgin Islands,VGB,1995,,,18440.0
British Virgin Islands,VGB,1996,,,18844.0
British Virgin Islands,VGB,1997,,,19270.0
British Virgin Islands,VGB,1998,,,19702.0
British Virgin Islands,VGB,1999,,,20117.0
British Virgin Islands,VGB,2000,,,20499.0
British Virgin Islands,VGB,2001,,,20844.0
British Virgin Islands,VGB,2002,,,21156.0
British Virgin Islands,VGB,2003,,,21446.0
British Virgin Islands,VGB,2004,,,21721.0
British Virgin Islands,VGB,2005,,,21990.0
British Virgin Islands,VGB,2006,,,22253.0
British Virgin Islands,VGB,2007,,,22511.0
British Virgin Islands,VGB,2008,,,22762.0
British Virgin Islands,VGB,2009,,,23007.0
British Virgin Islands,VGB,2010,55.0,29674.0,23245.0
British Virgin Islands,VGB,2011,,,23478.0
British Virgin Islands,VGB,2012,,,23705.0
British Virgin Islands,VGB,2013,,,23928.0
Brunei,BRN,1800,,,2128.0
Brunei,BRN,1820,,,2128.0
Brunei,BRN,1870,,,5931.0
Brunei,BRN,1911,,,22000.0
Brunei,BRN,1921,,,26000.0
Brunei,BRN,1931,,,30000.0
Brunei,BRN,1947,,,41000.0
Brunei,BRN,1950,,,48001.0
Brunei,BRN,1951,,,51070.0
Brunei,BRN,1952,,,54083.0
Brunei,BRN,1953,,,57085.0
Brunei,BRN,1954,,,60113.0
Brunei,BRN,1955,,,63194.0
Brunei,BRN,1956,,,66348.0
Brunei,BRN,1957,,,69587.0
Brunei,BRN,1958,,,72916.0
Brunei,BRN,1959,,,76335.0
Brunei,BRN,1960,,,79846.0
Brunei,BRN,1961,,,83458.0
Brunei,BRN,1962,,,87192.0
Brunei,BRN,1963,,,91088.0
Brunei,BRN,1964,,,95191.0
Brunei,BRN,1965,,,99536.0
Brunei,BRN,1966,,,104130.0
Brunei,BRN,1967,,,108968.0
Brunei,BRN,1968,,,114068.0
Brunei,BRN,1969,,,119440.0
Brunei,BRN,1970,,,125088.0
Brunei,BRN,1971,,,131010.0
Brunei,BRN,1972,,,137181.0
Brunei,BRN,1973,,,143548.0
Brunei,BRN,1974,,,150039.0
Brunei,BRN,1975,,,156595.0
Brunei,BRN,1976,,,163208.0
Brunei,BRN,1977,,,169865.0
Brunei,BRN,1978,,,176488.0
Brunei,BRN,1979,,,182986.0
Brunei,BRN,1980,,,189300.0
Brunei,BRN,1981,,,195394.0
Brunei,BRN,1982,,,201301.0
Brunei,BRN,1983,,,207122.0
Brunei,BRN,1984,,,213002.0
Brunei,BRN,1985,,,219050.0
Brunei,BRN,1986,,,225288.0
Brunei,BRN,1987,,,231700.0
Brunei,BRN,1988,,,238305.0
Brunei,BRN,1989,,,245112.0
Brunei,BRN,1990,,,252125.0
Brunei,BRN,1991,,,259357.0
Brunei,BRN,1992,,,266794.0
Brunei,BRN,1993,,,274371.0
Brunei,BRN,1994,,,282000.0
Brunei,BRN,1995,,,289614.0
Brunei,BRN,1996,,,297188.0
Brunei,BRN,1997,,,304726.0
Brunei,BRN,1998,,,312216.0
Brunei,BRN,1999,,,319654.0
Brunei,BRN,2000,,,327036.0
Brunei,BRN,2001,,,334348.0
Brunei,BRN,2002,,,341585.0
Brunei,BRN,2003,,,348771.0
Brunei,BRN,2004,,,355943.0
Brunei,BRN,2005,,,363123.0
Brunei,BRN,2006,,,370317.0
Brunei,BRN,2007,,,377513.0
Brunei,BRN,2008,,,384695.0
Brunei,BRN,2009,,,391837.0
Brunei,BRN,2010,93.0,359871.0,398920.0
Brunei,BRN,2011,,,405938.0
Brunei,BRN,2012,,,412892.0
Brunei,BRN,2013,,,419772.0
Bulgaria,BGR,1700,,,1250000.0
Bulgaria,BGR,1800,,,1992320.0
Bulgaria,BGR,1820,,,2187000.0
Bulgaria,BGR,1850,,,2500000.0
Bulgaria,BGR,1870,,,2586000.0
Bulgaria,BGR,1890,,,3445000.0
Bulgaria,BGR,1900,,,4000000.0
Bulgaria,BGR,1910,,,4520000.0
Bulgaria,BGR,1913,,,4720000.0
Bulgaria,BGR,1920,,,5072000.0
Bulgaria,BGR,1921,,,5148000.0
Bulgaria,BGR,1922,,,5255000.0
Bulgaria,BGR,1923,,,5365000.0
Bulgaria,BGR,1924,,,5476000.0
Bulgaria,BGR,1925,,,5590000.0
Bulgaria,BGR,1926,,,5705000.0
Bulgaria,BGR,1927,,,5798000.0
Bulgaria,BGR,1928,,,5873000.0
Bulgaria,BGR,1929,,,5950000.0
Bulgaria,BGR,1930,,,6027000.0
Bulgaria,BGR,1931,,,6106000.0
Bulgaria,BGR,1932,,,6186000.0
Bulgaria,BGR,1933,,,6267000.0
Bulgaria,BGR,1934,,,6349000.0
Bulgaria,BGR,1935,,,6415000.0
Bulgaria,BGR,1936,,,6469000.0
Bulgaria,BGR,1937,,,6514000.0
Bulgaria,BGR,1938,,,6564000.0
Bulgaria,BGR,1939,,,6614000.0
Bulgaria,BGR,1940,,,6666000.0
Bulgaria,BGR,1941,,,6715000.0
Bulgaria,BGR,1942,,,6771000.0
Bulgaria,BGR,1943,,,6828000.0
Bulgaria,BGR,1944,,,6885000.0
Bulgaria,BGR,1945,,,6942000.0
Bulgaria,BGR,1946,,,7000000.0
Bulgaria,BGR,1947,,,7064000.0
Bulgaria,BGR,1948,,,7130000.0
Bulgaria,BGR,1949,,,7195000.0
Bulgaria,BGR,1950,,,7250999.0
Bulgaria,BGR,1951,,,7282560.0
Bulgaria,BGR,1952,,,7324411.0
Bulgaria,BGR,1953,,,7375320.0
Bulgaria,BGR,1954,,,7433978.0
Bulgaria,BGR,1955,,,7499009.0
Bulgaria,BGR,1956,,,7568951.0
Bulgaria,BGR,1957,,,7642268.0
Bulgaria,BGR,1958,,,7717389.0
Bulgaria,BGR,1959,,,7792759.0
Bulgaria,BGR,1960,,,7867008.0
Bulgaria,BGR,1961,,,7939132.0
Bulgaria,BGR,1962,,,8008652.0
Bulgaria,BGR,1963,,,8075674.0
Bulgaria,BGR,1964,,,8140705.0
Bulgaria,BGR,1965,,,8204095.0
Bulgaria,BGR,1966,,,8265527.0
Bulgaria,BGR,1967,,,8324589.0
Bulgaria,BGR,1968,,,8381450.0
Bulgaria,BGR,1969,,,8436396.0
Bulgaria,BGR,1970,,,8489572.0
Bulgaria,BGR,1971,,,8541136.0
Bulgaria,BGR,1972,,,8590839.0
Bulgaria,BGR,1973,,,8637941.0
Bulgaria,BGR,1974,,,8681449.0
Bulgaria,BGR,1975,,,8720706.0
